,AdID,AdURL,AdText,HostedPage,Impressions,Currency,AdSpending
877,547601409519239,https://www.facebook.com/ads/archive/render_ad/?id=547601409519239&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Wisconsin!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
878,893154677866839,https://www.facebook.com/ads/archive/render_ad/?id=893154677866839&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Wisconsin!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
879,1162617410746880,https://www.facebook.com/ads/archive/render_ad/?id=1162617410746880&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register to vote online in your state! It only takes 3 minutes.,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
880,231743151445953,https://www.facebook.com/ads/archive/render_ad/?id=231743151445953&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Minnesota!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
881,694494887973872,https://www.facebook.com/ads/archive/render_ad/?id=694494887973872&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Minnesota!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
882,258095182008241,https://www.facebook.com/ads/archive/render_ad/?id=258095182008241&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,72% of 18-44 year olds feel it's our personal responsibility to do something about climate change.  Register to vote today and let your elected officials know how you want them to respond to climate change. >>>,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
883,190834118636338,https://www.facebook.com/ads/archive/render_ad/?id=190834118636338&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Florida!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
884,232639038160303,https://www.facebook.com/ads/archive/render_ad/?id=232639038160303&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Virginia!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
885,696925944396852,https://www.facebook.com/ads/archive/render_ad/?id=696925944396852&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Florida!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
886,2535455796782607,https://www.facebook.com/ads/archive/render_ad/?id=2535455796782607&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Florida!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
887,3303949849616416,https://www.facebook.com/ads/archive/render_ad/?id=3303949849616416&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Virginia!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
888,283432216158181,https://www.facebook.com/ads/archive/render_ad/?id=283432216158181&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Michigan! You can also register in-person on election day.,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
889,388574368765211,https://www.facebook.com/ads/archive/render_ad/?id=388574368765211&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Nevada!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
890,711751906286853,https://www.facebook.com/ads/archive/render_ad/?id=711751906286853&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Nevada!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
891,165861938196619,https://www.facebook.com/ads/archive/render_ad/?id=165861938196619&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Colorado! You can also register in-person through election day.,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
892,552783622334171,https://www.facebook.com/ads/archive/render_ad/?id=552783622334171&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Michigan! You can also register in-person on election day.,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
893,611573356383492,https://www.facebook.com/ads/archive/render_ad/?id=611573356383492&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Colorado! You can also register in-person through election day.,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
894,261295038585429,https://www.facebook.com/ads/archive/render_ad/?id=261295038585429&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Nevada!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
895,325156375131893,https://www.facebook.com/ads/archive/render_ad/?id=325156375131893&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Arizona!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
896,557255318533396,https://www.facebook.com/ads/archive/render_ad/?id=557255318533396&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Nevada!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
897,594931541122202,https://www.facebook.com/ads/archive/render_ad/?id=594931541122202&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Arizona!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
898,603840397151193,https://www.facebook.com/ads/archive/render_ad/?id=603840397151193&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"39 states and the District of Columbia allow online voter registration. If you live in one of the states highlighted in the map below, you can register to vote right now.",The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
899,750864275450022,https://www.facebook.com/ads/archive/render_ad/?id=750864275450022&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"39 states and the District of Columbia allow online voter registration. If you live in one of the states highlighted in the map below, you can register to vote right now.",The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
900,957477588021070,https://www.facebook.com/ads/archive/render_ad/?id=957477588021070&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"39 states and the District of Columbia allow online voter registration. If you live in one of the states highlighted in the map below, you can register to vote right now.",The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
901,1125772157803314,https://www.facebook.com/ads/archive/render_ad/?id=1125772157803314&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Arizona!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
902,2306190679683566,https://www.facebook.com/ads/archive/render_ad/?id=2306190679683566&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Register online to vote in Nevada!,The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
903,2630540823889970,https://www.facebook.com/ads/archive/render_ad/?id=2630540823889970&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"39 states and the District of Columbia allow online voter registration. If you live in one of the states highlighted in the map below, you can register to vote right now.",The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
904,2682546165366163,https://www.facebook.com/ads/archive/render_ad/?id=2682546165366163&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"39 states and the District of Columbia allow online voter registration. If you live in one of the states highlighted in the map below, you can register to vote right now.",The Voter Participation Center,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
905,4390848900928855,https://www.facebook.com/ads/archive/render_ad/?id=4390848900928855&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Registering to vote is the first step to making your voice heard at the ballot box. Let’s make sure you’re registered and ready for the next election in your community.,MOVE Texas,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
906,3243915332298964,https://www.facebook.com/ads/archive/render_ad/?id=3243915332298964&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Matt is a job creator who will help President Trump get our economy back on track and hardworking Georgians back to work.,Matt Laughridge,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
907,232559341360358,https://www.facebook.com/ads/archive/render_ad/?id=232559341360358&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,{{product.brand}},Senator Mitch Carmichael,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
908,762117860990598,https://www.facebook.com/ads/archive/render_ad/?id=762117860990598&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"The sun is setting on the Bardstown Rd of yesterday and is rising on the Bardstown Rd of tomorrow. 

Hear more about my vision for Bardstown Road that appeared on Strong Towns - an international movement dedicated to making communities financially strong and resilient. 

In this podcast, I’ll share the story behind the B.I.G: Bardstown Road Improvement Group's vision block. You’ll learn about our vision for Bardstown Road and how I believe we have the chance to create the greenest, most pedestrian-friendly and beautiful neighborhood shopping and dining district in Louisville. 

-𝘗𝘪𝘤𝘵𝘶𝘳𝘦 𝘤𝘰𝘶𝘳𝘵𝘦𝘴𝘺 𝘰𝘧 𝘎𝘢𝘳𝘺 𝘔𝘢𝘳𝘤𝘩𝘢𝘭",Shawn Reilly for Metro Council 8,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
909,536741487018263,https://www.facebook.com/ads/archive/render_ad/?id=536741487018263&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Remember to vote on June 2nd..,Elect Travis Lyall Henry County Council,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
910,618912608703588,https://www.facebook.com/ads/archive/render_ad/?id=618912608703588&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,{{product.brand}},Senator Mitch Carmichael,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
911,578722689434341,https://www.facebook.com/ads/archive/render_ad/?id=578722689434341&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"If you agree we need to stand up to China, Socialists and the Fake News Media, please help me spread our message! Every cent contributed here will back our new TV ad (I know times are tough, every single dollar helps!)",Matt Laughridge,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
912,2251485435147582,https://www.facebook.com/ads/archive/render_ad/?id=2251485435147582&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Matt is a job creator who will help President Trump get our economy back on track and hardworking Georgians back to work.,Matt Laughridge,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
913,263768835028694,https://www.facebook.com/ads/archive/render_ad/?id=263768835028694&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"When choosing an engagement ring from Do Amore, we promise 3 things:
1. The perfect ring, handcrafted in the United States with the highest quality materials in the most ethical manner possible.
2. One-of-a-kind service for your once-in-a-lifetime purchase.
3. A life-changing impact. Every Do Amore ring funds the construction of a clean water well in an underserved community.",Do Amore,"{'lower_bound': '1000', 'upper_bound': '1999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
914,581408482789459,https://www.facebook.com/ads/archive/render_ad/?id=581408482789459&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"When choosing an engagement ring from Do Amore, we promise 3 things:
1. The perfect ring, handcrafted in the United States with the highest quality materials in the most ethical manner possible.
2. One-of-a-kind service for your once-in-a-lifetime purchase.
3. A life-changing impact. Every Do Amore ring funds the construction of a clean water well in an underserved community.",Do Amore,"{'lower_bound': '1000', 'upper_bound': '1999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
915,916003695539248,https://www.facebook.com/ads/archive/render_ad/?id=916003695539248&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Contact Tracer Job Positions Available
In order to comply with Governor Cuomo's requirements for reopening after the NY on PAUSE pandemic shutdown, Suffolk County will be hiring a number of ""contract tracers"" who will work to identify and reach out to anyone who has been in contact with someone with a confirmed case of COVID-19.

If you are interested in applying visit the link below. 

https://careers-pcgus.icims.com/jobs/5244/contact-tracer/job",Town of East Hampton,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
916,2797607610361332,https://www.facebook.com/ads/archive/render_ad/?id=2797607610361332&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"I'm pleased to present you this invitation to join the Trump 100 Club.

Trump 100 Club Members are going to be the ones I turn to when I need the advice of the American People. I'll be counting on your feedback to represent the views of millions of voters.

Joining the Trump 100 Club is absolutely paramount to our success, and that’s why I'm calling on YOU to step up and accept my offer. We are only inviting 100 Patriots, so don't miss your chance to be a part of this exclusive group

Please contribute TODAY to join the Trump 100 Club.",Donald J. Trump,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
917,613717472824635,https://www.facebook.com/ads/archive/render_ad/?id=613717472824635&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"If you agree we need to stand up to China, Socialists and the Fake News Media, please help me spread our message! Every cent contributed here will back our new TV ad (I know times are tough, every single dollar helps!)",Matt Laughridge,"{'lower_bound': '1000', 'upper_bound': '1999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
918,573187536927587,https://www.facebook.com/ads/archive/render_ad/?id=573187536927587&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"I'm pleased to present you this invitation to join the Trump 100 Club.

Trump 100 Club Members are going to be the ones I turn to when I need the advice of the American People. I'll be counting on your feedback to represent the views of millions of voters.

Joining the Trump 100 Club is absolutely paramount to our success, and that’s why I'm calling on YOU to step up and accept my offer. We are only inviting 100 Patriots, so don't miss your chance to be a part of this exclusive group

Please contribute TODAY to join the Trump 100 Club.",Donald J. Trump,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
919,558259998397637,https://www.facebook.com/ads/archive/render_ad/?id=558259998397637&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"I'm pleased to present you this invitation to join the Trump 100 Club.

Trump 100 Club Members are going to be the ones I turn to when I need the advice of the American People. I'll be counting on your feedback to represent the views of millions of voters.

Joining the Trump 100 Club is absolutely paramount to our success, and that’s why I'm calling on YOU to step up and accept my offer. We are only inviting 100 Patriots, so don't miss your chance to be a part of this exclusive group

Please contribute TODAY to join the Trump 100 Club.",Donald J. Trump,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
